full_address,latitude,longitude,location_type
"140 RIVERSIDE DR STE 1-O, NEW YORK, NY 10024, USA",40.7902965,-73.9795594,ROOFTOP
"350 CENTRAL PARK W APT 1C, NEW YORK, NY 10025, USA",40.7906666,-73.9658766,ROOFTOP
"350 CENTRAL PARK W APT 15E, NEW YORK, NY 10025, USA",40.7906666,-73.9658766,ROOFTOP
"212 E 106TH ST, NEW YORK, NY 10029, USA",40.7910414,-73.9441106,ROOFTOP
"3 W 95TH ST, NEW YORK, NY 10025, USA",40.7913442,-73.9654323,ROOFTOP
"51 W 95TH ST, NEW YORK, NY 10025, USA",40.791828,-73.9668086,ROOFTOP
"700 COLUMBUS AVE UNIT 20037, NEW YORK, NY 10025, USA",40.7919838,-73.9686316,ROOFTOP
"50 W 96TH ST, NEW YORK, NY 10025, USA",40.7922656,-73.96668009999999,ROOFTOP
"27 W 96TH ST, NEW YORK, NY 10025, USA",40.7925865,-73.96608069999999,ROOFTOP
"1249 5TH AVE, NEW YORK, NY 10029, USA",40.793576,-73.9505396,ROOFTOP
"1249 5TH AVENUE, NEW YORK, NY 10022, USA",40.793576,-73.9505396,ROOFTOP
"110 W 97TH ST, NEW YORK, NY 10025, USA",40.7936582,-73.9675494,ROOFTOP
"697 W END AVE APT 15D, NEW YORK, NY 10025, USA",40.7938451,-73.9746132,ROOFTOP
"215 W 95TH ST APT 14F, NEW YORK, NY 10025, USA",40.7940179,-73.9716911,ROOFTOP
"MMC MANHATAN PRACTICE AT 96TH STREET, NEW YORK, NY 10025, USA",40.7940612,-73.9703734,GEOMETRIC_CENTER
"WARDS ISLAND, NEW YORK, NY 10035, USA",40.794065,-73.9271644,APPROXIMATE
"425 E 114TH ST APT 4FW, NEW YORK, NY 10029, USA",40.7943486,-73.9350523,ROOFTOP
"505 E 116TH ST STE 300, NEW YORK, NY 10029, USA",40.795049,-73.93239299999999,ROOFTOP
"415 CENTRAL PARK W, NEW YORK, NY 10025, USA",40.7951238,-73.9623684,ROOFTOP
"2599 BROADWAY, NEW YORK, NY 10025, USA",40.7959974,-73.9712423,ROOFTOP
"801 AMSTERDAM AVE, NEW YORK, NY 10025, USA",40.7962309,-73.9684211,ROOFTOP
"258 EAST 115TH STREET, NEW YORK, NY 10029, USA",40.7963065,-73.93928939999999,RANGE_INTERPOLATED
"404 EAST 117 ST, NY, NY 10035, USA",40.7963252,-73.9345699,ROOFTOP
"341 E 116TH ST, NEW YORK, NY 10029, USA",40.7965589,-73.9361428,ROOFTOP
"1309 5TH AVE APT 2E, NEW YORK, NY 10029, USA",40.7972997,-73.94861279999999,ROOFTOP
"158 E 115TH ST, NEW YORK, NY 10029, USA",40.797615,-73.9419066,ROOFTOP
"2710 BROADWAY, NEW YORK, NY 10025, USA",40.7994546,-73.9679609,ROOFTOP
"152 E 118TH ST, NEW YORK, NY 10035, USA",40.7995607,-73.940299,ROOFTOP
"120 W 112TH ST APT 1C, NEW YORK, NY 10026, USA",40.7998965,-73.9531075,ROOFTOP
"75 E 116TH ST, NEW YORK, NY 10029, USA",40.8000138,-73.94429420000002,ROOFTOP
"18 E 116TH ST, NEW YORK, NY 10029, USA",40.8000265,-73.9456095,ROOFTOP
"1400 5TH AVE STE 6, NEW YORK, NY 10026, USA",40.8005343,-73.94736139999999,ROOFTOP
"2367 2ND AVE, NEW YORK, NY 10035, USA",40.8005907,-73.935525,ROOFTOP
"219 E 121 ST, NEW YORK, NY 10035, USA",40.8009521,-73.9364523,ROOFTOP
"219 E 121ST ST, NEW YORK, NY 10035, USA",40.8009521,-73.9364523,ROOFTOP
"81 W 115TH ST, NEW YORK, NY 10026, USA",40.8012844,-73.9494637,ROOFTOP
"1825 MADISON AVE, NEW YORK, NY 10035, USA",40.8014385,-73.94346759999999,ROOFTOP
"1432 FIFTH AVENUE, NEW YORK, NY 10026, USA",40.8016952,-73.9459955,ROOFTOP
"1432 5TH AVE, NEW YORK, NY 10035, USA",40.8016952,-73.9459955,ROOFTOP
"424 W 110TH ST, NEW YORK, NY 10025, USA",40.8019579,-73.962295,ROOFTOP
"2265 3RD AVE, NEW YORK, NY 10035, USA",40.8024364,-73.9363954,ROOFTOP
"248 W 108TH ST, NEW YORK, NY 10025, USA",40.8024432,-73.96699679999999,ROOFTOP
"1879 MADISON AVE, NEW YORK, NY 10035, USA",40.8032081,-73.9418144,ROOFTOP
"85 W 118TH ST, NEW YORK, NY 10026, USA",40.8032525,-73.9482206,ROOFTOP
"243 W 116TH ST APT 5E, NEW YORK, NY 10026, USA",40.8041953,-73.95441749999999,ROOFTOP
"159 E 125TH ST, NEW YORK, NY 10035, USA",40.8042694,-73.9365823,ROOFTOP
"153 E 125TH ST, NEW YORK, NY 10035, USA",40.8043969,-73.9367274,ROOFTOP
"1919 MADISON AVE FRNT 2, NEW YORK, NY 10035, USA",40.8045686,-73.9410797,ROOFTOP
"214 LENOX AVE STE 12ND, NEW YORK, NY 10027, USA",40.804898,-73.9472171,ROOFTOP
"279 W 117TH ST, NEW YORK, NY 10026, USA",40.8050237,-73.9544282,ROOFTOP
"103 E 125TH ST, NEW YORK, NY 10035, USA",40.8050967,-73.9386074,ROOFTOP
"440 W 114TH ST, NEW YORK, NY 10025, USA",40.8052033,-73.9615058,ROOFTOP
"411 W 114TH ST, NEW YORK, NY 10025, USA",40.8052906,-73.9609582,ROOFTOP
"1111 AMSTERDAM AVE, NEW YORK, NY 10025, USA",40.8054067,-73.96133069999999,GEOMETRIC_CENTER
"1090 AMSTERDAM AVE, NEW YORK, NY 10025, USA",40.8054543,-73.96247869999999,ROOFTOP
"233 LENOX AVE, NEW YORK, NY 10027, USA",40.8057117,-73.9473366,ROOFTOP
"8 W 126TH ST FL 3, NEW YORK, NY 10027, USA",40.8072437,-73.94260299999999,ROOFTOP
"80 W 125TH ST, NEW YORK, NY 10027, USA",40.8073698,-73.9452348,ROOFTOP
"401 W 118TH ST APT 2, NEW YORK, NY 10027, USA",40.8076272,-73.9585732,ROOFTOP
"132 W 125TH ST, NEW YORK, NY 10027, USA",40.8083324,-73.9472993,ROOFTOP
"163 W 125TH ST FL 11, NEW YORK, NY 10027, USA",40.8091589,-73.9473251,ROOFTOP
"215 W 125TH ST, NEW YORK, NY 10027, USA",40.8096896,-73.94888639999999,ROOFTOP
"154 W 127TH ST, NEW YORK, NY 10027, USA",40.8097734,-73.9467859,ROOFTOP
"565 MANHATTAN AVE, NEW YORK, NY 10027, USA",40.8098134,-73.9536851,ROOFTOP
"159 W 127TH ST, NEW YORK, NY 10027, USA",40.8101652,-73.94665119999999,ROOFTOP
"2110 MADISON AVE APT 1B, NEW YORK, NY 10037, USA",40.8107475,-73.9373054,ROOFTOP
"356 W 125TH ST, NEW YORK, NY 10027, USA",40.8108404,-73.9531288,ROOFTOP
"2381 FREDERICK DOUGLASS BLVD, NEW YORK, NY 10027, USA",40.81210799999999,-73.950141,ROOFTOP
"470 MALCOLM X BLVD, NEW YORK, NY 10037, USA",40.8127796,-73.9408041,ROOFTOP
"400 SAINT NICHOLAS AVE, NEW YORK, NY 10027, USA",40.8131855,-73.9500253,ROOFTOP
"2246 ADAM CLAYTON POWELL JR (7TH) AVENUE, NEW YORK, NY 10027, USA",40.8137128,-73.94532749999999,ROOFTOP
"2238 5TH AVENUE, NEW YORK, NY 10037, USA",40.8138761,-73.937131,ROOFTOP
"2265 5TH AVE APT 1B, NEW YORK, NY 10037, USA",40.8140738,-73.9364287,ROOFTOP
"506 MALCOLM X BLVD, NEW YORK, NY 10037, USA",40.8141451,-73.9404473,ROOFTOP
"506 LENOX AVENUE, NEW YORK, NY 10037, USA",40.8141451,-73.9404473,ROOFTOP
"512 W 126TH ST, NEW YORK, NY 10027, USA",40.8144065,-73.9562902,ROOFTOP
"527 W 125TH ST, NEW YORK, NY 10027, USA",40.8145845,-73.9568642,ROOFTOP
"506 LENOX AVE BLDG 14-106, NEW YORK, NY 10037, USA",40.8146069,-73.9392886,ROOFTOP
"506 LENOX AVE, NEW YORK, NY 10037, USA",40.8146069,-73.9392886,GEOMETRIC_CENTER
"46 W137TH ST, NY, NY 10037, USA",40.8148594,-73.93895479999999,ROOFTOP
"21 OLD BROADWAY, NEW YORK, NY 10027, USA",40.8155344,-73.9565088,ROOFTOP
"309 W 134TH ST, NEW YORK, NY 10030, USA",40.816029,-73.9471605,ROOFTOP
"2351 ADAM CLAYTON POWELL JR BLVD PH 6, NEW YORK, NY 10030, USA",40.8167818,-73.9422647,ROOFTOP
"126 W 139TH ST, NEW YORK, NY 10030, USA",40.817125,-73.9407279,ROOFTOP
"203 W 138TH ST, NEW YORK, NY 10030, USA",40.817626,-73.942674,ROOFTOP
"504 W 136TH ST, NEW YORK, NY 10031, USA",40.81966269999999,-73.9524418,ROOFTOP
"534 W 135TH ST, NEW YORK, NY 10031, USA",40.8196664,-73.95467239999999,ROOFTOP
"19 HAMILTON PL, NEW YORK, NY 10031, USA",40.8211435,-73.95360920000002,ROOFTOP
"2698 8TH AVE, NEW YORK, NY 10030, USA",40.8217392,-73.9423648,ROOFTOP
"3418 BROADWAY, NEW YORK, NY 10031, USA",40.8222969,-73.9531246,ROOFTOP
"266 W 145TH ST, NEW YORK, NY 10039, USA",40.8223697,-73.94142409999999,ROOFTOP
"274 W 145TH ST, NEW YORK, NY 10039, USA",40.82248329999999,-73.9414958,ROOFTOP
"343 W 145TH ST, NEW YORK, NY 10031, USA",40.8239214,-73.943921,ROOFTOP
"1727 AMSTERDAM AVENUE, NEW YORK, NY 10031, USA",40.8255981,-73.9471282,ROOFTOP
"1727 AMSTERDAM AVE, NEW YORK, NY 10031, USA",40.8255981,-73.9471282,ROOFTOP
"3556 BROADWAY, NEW YORK, NY 10031, USA",40.8269133,-73.9497525,ROOFTOP
"1865 AMSTERDAM AVE, NEW YORK, NY 10031, USA",40.8296413,-73.9440417,ROOFTOP
"3682 BROADWAY, NEW YORK, NY 10031, USA",40.8308541,-73.9468085,ROOFTOP
"930 SAINT NICHOLAS AVE APT 57, NEW YORK, NY 10032, USA",40.8320777,-73.94078429999999,ROOFTOP
"511 WEST 157TH STREET, NEW YORK, NY 10032, USA",40.83331020000001,-73.9426282,ROOFTOP
"504 W. 158TH STREET, NEW YORK, NY 10032, USA",40.8336248,-73.9422294,ROOFTOP
"3797 BROADWAY, NEW YORK, NY 10032, USA",40.8346505,-73.9447957,ROOFTOP
"610 W 158TH ST, NEW YORK, NY 10032, USA",40.834819,-73.9452309,ROOFTOP
"46 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8368542,-73.9440876,ROOFTOP
"3875 BROADWAY, NEW YORK, NY 10032, USA",40.8371517,-73.942961,ROOFTOP
"65 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8373525,-73.9445822,ROOFTOP
"600 W 163RD ST, NEW YORK, NY 10032, USA",40.8379123,-73.9426178,ROOFTOP
"601 W 163RD ST, NEW YORK, NY 10032, USA",40.8380878,-73.9425268,ROOFTOP
"3940 BROADWAY FL 2, NEW YORK, NY 10032, USA",40.8393387,-73.9406746,ROOFTOP
"128 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8393655,-73.9429166,ROOFTOP
"516 W 167TH ST APT 14, NEW YORK, NY 10032, USA",40.8396898,-73.93860819999999,ROOFTOP
"130 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8397712,-73.9428844,ROOFTOP
"3959 BROADWAY, NEW YORK, NY 10032, USA",40.8398048,-73.9414011,ROOFTOP
"627 W 165TH ST, NEW YORK, NY 10032, USA",40.8400001,-73.9420025,ROOFTOP
"2201 AMSTERDAM AVE, NEW YORK, NY 10032, USA",40.8404744,-73.9361236,ROOFTOP
"630 W 168TH ST, NEW YORK, NY 10032, USA",40.8408953,-73.9409419,ROOFTOP
"180 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.84095019999999,-73.94160939999999,ROOFTOP
"622 W. 168TH ST, VC401, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"622 WEST 168 STREET, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"622 W 168TH ST, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"622 W. 168TH STREET, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"161 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8411336,-73.9436973,GEOMETRIC_CENTER
"177 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8412146,-73.94294599999999,ROOFTOP
"161 FORT WASHINGTON AVE FL 6, NEW YORK, NY 10032, USA",40.8412728,-73.94347189999999,ROOFTOP
"651 W 168TH ST, NEW YORK, NY 10032, USA",40.8421806,-73.9413093,ROOFTOP
"1051 RIVERSIDE DR, NEW YORK, NY 10032, USA",40.8426267,-73.94455549999999,ROOFTOP
"710 W 168TH ST # B-41, NEW YORK, NY 10032, USA",40.8429662,-73.9424631,ROOFTOP
"707 W 171ST ST STE W, NEW YORK, NY 10032, USA",40.8445505,-73.94157299999999,ROOFTOP
"135 HAVEN AVE, NEW YORK, NY 10032, USA",40.8454966,-73.94228090000001,ROOFTOP
"513 W 179TH ST, NEW YORK, NY 10033, USA",40.8473165,-73.9326576,ROOFTOP
"4175 BROADWAY, NEW YORK, NY 10033, USA",40.8474451,-73.9383235,ROOFTOP
"154 WADSWORTH AVENUE, NEW YORK, NY 10033, USA",40.8496331,-73.93530470000002,ROOFTOP
"617 W 181ST ST, NEW YORK, NY 10033, USA",40.8497689,-73.93446089999999,ROOFTOP
"435 FORT WASHINGTON AVE, NEW YORK, NY 10033, USA",40.8498234,-73.9390928,ROOFTOP
"4260 BROADWAY, NEW YORK, NY 10033, USA",40.85046,-73.93527980000002,ROOFTOP
"340 HAVEN AVE APT 2C, NEW YORK, NY 10033, USA",40.8510315,-73.9416561,ROOFTOP
"616 W 184TH ST, NEW YORK, NY 10033, USA",40.8513777,-73.9335251,ROOFTOP
"629 W 185TH ST BSMT, NEW YORK, NY 10033, USA",40.8522206,-73.9327516,ROOFTOP
"629 W 185TH ST, NEW YORK, NY 10033, USA",40.8522206,-73.9327516,ROOFTOP
"440 AUDUBON AVE, NEW YORK, NY 10040, USA",40.8526825,-73.9296557,ROOFTOP
"205 PINEHURST AVE, NEW YORK, NY 10032, USA",40.8548189,-73.9377359,ROOFTOP
"4446 BROADWAY, NEW YORK, NY 10040, USA",40.8561886,-73.93244469999999,ROOFTOP
"802 W 190TH ST APT 5A, NEW YORK, NY 10040, USA",40.8567906,-73.9351111,ROOFTOP
"4470 BROADWAY FRNT, NEW YORK, NY 10040, USA",40.8571165,-73.9320326,ROOFTOP
"4600 BROADWAY, NEW YORK, NY 10040, USA",40.860903,-73.9300296,ROOFTOP
"26 SHERMAN AVE, NEW YORK, NY 10040, USA",40.8628736,-73.9283675,ROOFTOP
"4738 BROADWAY, NEW YORK, NY 10040, USA",40.8646021,-73.9287489,ROOFTOP
"610 ACADEMY ST, NEW YORK, NY 10034, USA",40.8647395,-73.9243256,ROOFTOP
"217 DYCKMAN ST, NEW YORK, NY 10040, USA",40.8654235,-73.92694159999999,ROOFTOP
"104 VERMILYEA AVE, NEW YORK, NY 10034, USA",40.8663082,-73.922225,ROOFTOP
"5030 BROADWAY STE 630, NEW YORK, NY 10034, USA",40.8688715,-73.9166929,ROOFTOP
"5030 BROADWAY, NEW YORK, NY 10034, USA",40.8689629,-73.91709519999999,ROOFTOP
"5049 BROADWAY, NEW YORK, NY 10034, USA",40.8700519,-73.91588999999999,ROOFTOP
"520 W 218TH ST APT 3B, NEW YORK, NY 10034, USA",40.87158770000001,-73.9156333,ROOFTOP
"5141 BROADWAY, NEW YORK, NY 10034, USA",40.8733663,-73.9131104,ROOFTOP
